SRR7687726,WGS,252,1154775636,PRJNA471898,SAMN09715286,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",501542126,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548177,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1231_1_L7967587,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1088,SRP157584,2018-08-13T10:16:00Z,1,human skin,Vf-R,Ss,MET1088
SRR7687727,WGS,252,1309344120,PRJNA471898,SAMN09715286,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",581706702,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548177,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1231_1_L7967587,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1088,SRP157584,2018-08-13T10:17:00Z,1,human skin,Vf-R,Ss,MET1088
SRR7687728,WGS,252,1272785724,PRJNA471898,SAMN09715286,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",543835023,NISC,3/31/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548177,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1231_1_L7967587,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1088,SRP157584,2018-08-13T10:18:00Z,1,human skin,Vf-R,Ss,MET1088
SRR7687729,WGS,252,50141952,PRJNA471898,SAMN09715291,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",23049076,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548178,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1232_1_L7967553,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1089,SRP157584,2018-08-13T09:21:00Z,1,human skin,Ic-R,Ss,MET1089
SRR7687730,WGS,252,54183276,PRJNA471898,SAMN09715291,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",25644419,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548178,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1232_1_L7967553,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1089,SRP157584,2018-08-13T10:15:00Z,1,human skin,Ic-R,Ss,MET1089
SRR7687731,WGS,252,50574132,PRJNA471898,SAMN09715291,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",22840095,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548178,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1232_1_L7967553,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1089,SRP157584,2018-08-13T10:16:00Z,1,human skin,Ic-R,Ss,MET1089
SRR7687732,WGS,252,190140804,PRJNA471898,SAMN09715291,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",88565392,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548178,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1232_1_L7967553,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1089,SRP157584,2018-08-13T10:16:00Z,1,human skin,Ic-R,Ss,MET1089
SRR7687733,WGS,252,343088424,PRJNA471898,SAMN09715292,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",158131267,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548179,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1167_1_L7965328,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1090,SRP157584,2018-08-13T10:15:00Z,1,human skin,Pc-R,Ss,MET1090
SRR7687734,WGS,252,351931356,PRJNA471898,SAMN09715292,"MIGS/MIMS/MIMARKS.human-skin,MIMS.me",162872874,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548179,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1167_1_L7965328,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1090,SRP157584,2018-08-13T10:15:00Z,1,human skin,Pc-R,Ss,MET1090
SRR7687735,WGS,252,355507992,PRJNA471898,SAMN09715292,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",169139891,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548179,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1167_1_L7965328,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1090,SRP157584,2018-08-13T10:15:00Z,1,human skin,Pc-R,Ss,MET1090
SRR7687736,WGS,252,2444652,PRJNA471898,SAMN09715293,"MIMS.me,MIGS/MIMS/MIMARKS.human-skin",1226573,NISC,4/7/14,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4548180,USA,North America,USA,Homo sapiens,Illumina HiSeq 2500,38.984652 N 77.094709 W,AJD1233_1_L7967509,PAIRED,RANDOM,METAGENOMIC,human skin metagenome,ILLUMINA,2018-10-12T00:00:00Z,MET1092,SRP157584,2018-08-13T09:21:00Z,1,human skin,Ra-R,Ss,MET1092
